File Name,Context,Decision,tokens,id,Context_tokens,Decision_tokens
CardsApp/testing-framework.md,##Context\nWe need to choose a testing framework for our system. It's best if it's used across all solution so that it's a standard approach.\n,"We decided to go with Spock, due to its readability and the fact that it's a well known framework. Some groovy langauge tricks enable quick test preparation.\n",33,4064,33,35
CardsApp/card-operations-database-choice.md,"##Context\nWe need to choose the database for our CardOperations. The database needs to store data in persistent form but it's not required that data is stored across sessions.\nApplication is a prototype, so it should be good for a quick setup.\n","We decided to go with H2 database for its ease of use, easy setup and familiarity.\n",52,4065,52,20
planet4-docs/adr-0014-choose-a-ticketing-system.md,"## Context and Problem Statement\nThere is an ongoing project to upgrade Jira to version 8, that potentially may require some migration of workflows and other data. That triggers this discussion, as a good point in time to evaluate all available options.\n","Chosen option: **Stay on Jira, revisit idea of moving to github if maintenance of two backlogs feels unmanageable.**\n",50,4088,50,30
ArchStudy/0002-implement-as-unix-shell-scripts.md,"## Context\nThe issue motivating this decision, and any context that influences or constrains the decision.\n",The change that we're proposing or have agreed to implement.\n,21,4093,21,13
ArchStudy/0003-stop-recording-architecture-decisions.md,"## Context\nThe issue motivating this decision, and any context that influences or constrains the decision.\n",The change that we're proposing or have agreed to implement.\n,21,4094,21,13
ArchStudy/0001-record-architecture-decisions.md,## Context\nWe need to record the architectural decisions made on this project.\n,"We will use Architecture Decision Records, as [described by Michael Nygard](http://thinkrelevance.com/blog/2011/11/15/documenting-architecture-decisions).\n",16,4095,16,39
new-orbit/0001-use-openshift-as-cloud-provider.md,## Context and Problem Statement\nWe want to deploy our application in docker containers that can be easily updated\n,"Chosen option: ""OpenShift"", because\n* Built on Kubernetes.\nThe bank has experience on it.\nProvides a lot of added value tools for CI/CD, automated builds.\nIs supported by RedHat and we have a great support contract for it.\n",21,4096,21,55
celestia-core/adr-062-p2p-architecture.md,"## Context\nIn [ADR 061](adr-061-p2p-refactor-scope.md) we decided to refactor the peer-to-peer (P2P) networking stack. The first phase is to redesign and refactor the internal P2P architecture, while retaining protocol compatibility as far as possible.\n","The P2P stack will be redesigned as a message-oriented architecture, primarily relying on Go channels for communication and scheduling. It will use a message-oriented transport to binary messages with individual peers, bidirectional peer-addressable channels to send and receive Protobuf messages, a router to route messages between reactors and peers, and a peer manager to manage peer lifecycle information. Message passing is asynchronous with at-most-once delivery.\n",62,4100,62,84
celestia-core/adr-036-empty-blocks-abci.md,"## Context\n> This section contains all the context one needs to understand the current state, and why there is a problem. It should be as succinct as possible and introduce the high level idea behind the solution.\n","> This section explains all of the details of the proposed solution, including implementation details.\n> It should also describe affects / corollary items that may need to be changed as a part of this.\n> If the proposed change will be large, please also indicate a way to do the change to maximize ease of review.\n> (e.g. the optimal split of things to do between separate PR's)\n",43,4108,43,85
celestia-core/adr-038-non-zero-start-height.md,"## Context\n> This section contains all the context one needs to understand the current state, and why there is a problem. It should be as succinct as possible and introduce the high level idea behind the solution.\n","> This section explains all of the details of the proposed solution, including implementation details.\n> It should also describe affects / corollary items that may need to be changed as a part of this.\n> If the proposed change will be large, please also indicate a way to do the change to maximize ease of review.\n> (e.g. the optimal split of things to do between separate PR's)\n",43,4135,43,85
adr-j/0002-implement-as-Java.md,## Context\nADRS need to be created on a wide variety of operating systems.\n,The tool is written in Java 8 and uses the operating system independence of the Java platform.\n,18,4156,18,20
adr-j/0007-use-specific-environment-variables-for-editors.md,"## Context\nUsers of the ADT tool might want to edit ADRs in the editor that's not the default system editor.\nADT should introduce an additional `ADR_EDITOR` and `ADR_VISUAL` variables, so users may choose editors for ADRs.\nThe enhancement proposal is in [project issues](https://github.com/adoble/adr-j/issues/4)\n","We will read editor command from additional `ADR_EDITOR` and `ADR_VISUAL` variables.\nIf custom variables are not set, we will fall back to reading `EDITOR` and `VISUAL` variables.\nWe will extract editor command resolving code from ADR class and move it to dedicated class.\nThat will improve testability and make further modifications easier.\nWe will reflect adding new variables in the docs.\n",79,4157,79,86
adr-j/0005-help-comments.md,"## Context\nThe tool will have a help subcommand to provide documentation for users.\nIt is usful to have the usage documentation in the code. When reading the code, that's the first place to look for information about how to run the command.\n","The command classes are annotated with usage documentation. This is actively read when usage documentation needs to be displayed, thus avoiding the use of separate help files etc..\n",53,4159,53,32
adr-j/0006-use-command-line-processing-package.md,"## Context\nAs the ADT tool becomes more complex, the processing of the arguments associated with the subcommands also becomes more complex and requires a programming effort out of proportion to the actual implementation of the functionality.\n","We will use a external package for command line processing.\nThe ""traditional"" Apache CLI library is too limited for the processing required (e.g. subcommands).\nThe decison is to use the [Picocli package](https://picocli.info/) as this fits well with the current architecture of the ADR tool (e.g. subcommands are implemented as seperate classes).\n",43,4160,43,78
